ArticleId,SiteId,ZoneId,Date,Quantity,Price,CostPrice,ZoneName,SiteName,ArticleName
165811,6,1,2019-04-14,31,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
167108,5,1,2019-04-14,5,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
176139,8,2,2019-04-14,2,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
170295,7,2,2019-04-14,7,24.5,15.78,Supermarket,Pražská,BERLINKI 250G
174022,7,2,2019-04-14,2,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
194516,8,2,2019-04-14,3,43.8,27.44,Supermarket,Plzeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
174022,4,1,2019-04-14,4,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
170936,6,1,2019-04-14,5,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
200838,6,1,2019-04-14,3,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
200838,4,1,2019-04-14,4,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
172551,4,1,2019-04-14,11,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,4,1,2019-04-15,12,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
167108,4,1,2019-04-15,1,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
194516,6,1,2019-04-15,1,43.8,27.44,Hypermarket,Vídeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
200838,7,2,2019-04-15,5,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
172551,5,1,2019-04-15,1,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
174022,6,1,2019-04-15,19,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
200838,8,2,2019-04-15,3,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170936,8,2,2019-04-15,4,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
172551,8,2,2019-04-15,15,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
194516,4,1,2019-04-15,1,43.8,27.44,Hypermarket,Londýnská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
174022,7,2,2019-04-15,11,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
165811,6,1,2019-04-15,8,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
200838,5,1,2019-04-15,1,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
165954,4,1,2019-04-15,5,8.7,5.87,Hypermarket,Londýnská,LIPÁNEK UHT MLÉKO 250ML KAK
170295,6,1,2019-04-15,16,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
200838,6,1,2019-04-15,13,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,5,1,2019-04-15,5,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
200838,4,1,2019-04-15,4,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,8,2,2019-04-15,7,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
174022,4,1,2019-04-15,4,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
170069,8,2,2019-04-15,5,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
170936,7,2,2019-04-15,9,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
171979,5,1,2019-04-15,1,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
167108,7,2,2019-04-15,1,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
172551,7,2,2019-04-15,1,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
199219,8,2,2019-04-15,8,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
172671,8,2,2019-04-15,1,19.9,10.98,Supermarket,Plzeňská,GNOCCHI 40% 500G SPINACI
170295,4,1,2019-04-15,4,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
167108,8,2,2019-04-15,1,26.9,18.58,Supermarket,Plzeňská,GRANINI NEKT.1l HRUŠKA 50%
170069,6,1,2019-04-15,1,59.9,42.34,Hypermarket,Vídeňská,JACOBS PORCE CAF.LATTÉ 250G
170936,6,1,2019-04-15,9,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
165811,4,1,2019-04-15,2,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
199219,7,2,2019-04-15,2,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
165811,8,2,2019-04-15,3,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
172551,4,1,2019-04-15,19,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,5,1,2019-04-15,3,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
176139,6,1,2019-04-15,3,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
199219,5,1,2019-04-15,9,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
172551,6,1,2019-04-15,5,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,6,1,2019-04-15,1,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
165811,5,1,2019-04-15,13,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
176139,7,2,2019-04-15,3,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
170936,5,1,2019-04-15,15,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
174022,4,1,2019-04-16,1,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
167108,5,1,2019-04-16,2,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
172551,8,2,2019-04-16,16,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
172551,6,1,2019-04-16,7,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,6,1,2019-04-16,24,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
174022,8,2,2019-04-16,8,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
172551,4,1,2019-04-16,28,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,8,2,2019-04-16,11,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
176139,6,1,2019-04-16,12,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
167108,4,1,2019-04-16,5,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
167108,6,1,2019-04-16,8,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
169281,6,1,2019-04-16,3,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
170936,6,1,2019-04-16,12,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
194516,6,1,2019-04-16,3,43.8,27.44,Hypermarket,Vídeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
174022,6,1,2019-04-16,1,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
199219,7,2,2019-04-16,3,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
172551,7,2,2019-04-16,19,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,7,2,2019-04-16,4,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
170936,5,1,2019-04-16,7,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
194516,8,2,2019-04-16,4,43.8,27.44,Supermarket,Plzeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
194516,7,2,2019-04-16,9,43.8,27.44,Supermarket,Pražská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
174022,5,1,2019-04-16,1,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
165811,7,2,2019-04-16,6,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
176139,8,2,2019-04-16,3,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
200838,4,1,2019-04-16,4,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
200838,5,1,2019-04-16,6,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
169281,4,1,2019-04-16,1,21.9,15.31,Hypermarket,Londýnská,MAGGI ASIA 118G INDIE SMAŽ.NUD
170936,4,1,2019-04-16,10,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
199219,5,1,2019-04-16,12,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
165811,5,1,2019-04-16,14,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
170069,6,1,2019-04-16,11,59.9,42.34,Hypermarket,Vídeňská,JACOBS PORCE CAF.LATTÉ 250G
172551,5,1,2019-04-16,11,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
176139,7,2,2019-04-16,8,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
170295,6,1,2019-04-16,15,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
170069,8,2,2019-04-16,1,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
194516,4,1,2019-04-16,3,43.8,27.44,Hypermarket,Londýnská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
170936,7,2,2019-04-16,12,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
200838,8,2,2019-04-16,16,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
171979,7,2,2019-04-16,1,42.6,28.11,Supermarket,Pražská,POMAZÁNKA 120G VAJÍČKOVÁ
199219,4,1,2019-04-16,3,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
200838,7,2,2019-04-16,3,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,7,2,2019-04-16,1,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
174022,6,1,2019-04-17,3,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
165811,7,2,2019-04-17,2,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
172551,8,2,2019-04-17,12,90.5,82.29,Supermarket,Plzeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170069,7,2,2019-04-17,2,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
200838,4,1,2019-04-17,9,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
194516,6,1,2019-04-17,5,43.8,27.44,Hypermarket,Vídeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
176139,8,2,2019-04-17,4,197.0,142.0,Supermarket,Plzeňská,"HRANOLKY B"" 1KG"""
167108,4,1,2019-04-17,2,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
165811,8,2,2019-04-17,15,21.9,15.75,Supermarket,Plzeňská,JČ SMETANA KE ŠL.33% 250ML
194516,8,2,2019-04-17,4,43.8,27.44,Supermarket,Plzeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
171979,5,1,2019-04-17,3,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
172551,6,1,2019-04-17,18,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
200838,8,2,2019-04-17,7,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
165811,4,1,2019-04-17,9,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
170936,8,2,2019-04-17,8,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
170295,8,2,2019-04-17,13,24.5,15.78,Supermarket,Plzeňská,BERLINKI 250G
170069,6,1,2019-04-17,1,59.9,42.34,Hypermarket,Vídeňská,JACOBS PORCE CAF.LATTÉ 250G
200838,6,1,2019-04-17,17,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170936,7,2,2019-04-17,17,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
172551,5,1,2019-04-17,5,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,5,1,2019-04-17,5,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
172551,7,2,2019-04-17,4,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,4,1,2019-04-17,10,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
167108,6,1,2019-04-17,7,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
200838,5,1,2019-04-17,15,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,4,1,2019-04-17,3,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
171979,6,1,2019-04-17,3,42.6,28.95,Hypermarket,Vídeňská,POMAZÁNKA 120G VAJÍČKOVÁ
172671,5,1,2019-04-17,8,19.9,10.97,Hypermarket,Belgická,GNOCCHI 40% 500G SPINACI
194516,7,2,2019-04-17,5,43.8,27.44,Supermarket,Pražská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
167108,5,1,2019-04-17,2,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
170069,8,2,2019-04-17,1,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
174022,7,2,2019-04-17,5,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
174022,5,1,2019-04-17,1,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
176139,7,2,2019-04-17,9,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
167108,8,2,2019-04-17,3,26.9,18.58,Supermarket,Plzeňská,GRANINI NEKT.1l HRUŠKA 50%
174022,8,2,2019-04-17,3,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
199219,5,1,2019-04-17,9,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
200838,7,2,2019-04-17,1,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,4,1,2019-04-17,3,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
170936,6,1,2019-04-17,7,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
172551,4,1,2019-04-17,9,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,6,1,2019-04-17,66,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
199219,6,1,2019-04-17,6,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
165954,7,2,2019-04-17,9,8.7,5.87,Supermarket,Pražská,LIPÁNEK UHT MLÉKO 250ML KAK
167108,7,2,2019-04-17,7,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
199219,7,2,2019-04-17,5,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
176139,6,1,2019-04-17,25,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
172671,7,2,2019-04-18,8,19.9,10.98,Supermarket,Pražská,GNOCCHI 40% 500G SPINACI
194516,7,2,2019-04-18,9,43.8,27.44,Supermarket,Pražská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
170936,7,2,2019-04-18,11,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
172551,5,1,2019-04-18,1,90.5,81.84,Hypermarket,Belgická,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
167108,6,1,2019-04-18,11,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
170936,4,1,2019-04-18,12,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
172671,5,1,2019-04-18,15,19.9,10.97,Hypermarket,Belgická,GNOCCHI 40% 500G SPINACI
199219,8,2,2019-04-18,9,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
174022,4,1,2019-04-18,13,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
200838,4,1,2019-04-18,10,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
169281,6,1,2019-04-18,2,21.9,15.31,Hypermarket,Vídeňská,MAGGI ASIA 118G INDIE SMAŽ.NUD
194516,5,1,2019-04-18,4,43.8,27.44,Hypermarket,Belgická,POMAZÁNKA CAMEMBERTOVÁ 3X120G
167108,7,2,2019-04-18,12,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
174022,8,2,2019-04-18,4,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
200838,6,1,2019-04-18,10,95.0,85.53,Hypermarket,Vídeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170295,4,1,2019-04-18,8,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
165811,7,2,2019-04-18,7,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
174022,5,1,2019-04-18,3,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
174022,7,2,2019-04-18,2,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
199219,5,1,2019-04-18,9,89.0,78.02,Hypermarket,Belgická,"NORDIC ICE VODKA37,5%0,5L"
169281,4,1,2019-04-18,1,21.9,15.31,Hypermarket,Londýnská,MAGGI ASIA 118G INDIE SMAŽ.NUD
200838,8,2,2019-04-18,5,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
170936,6,1,2019-04-18,7,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
167108,8,2,2019-04-18,3,26.9,18.58,Supermarket,Plzeňská,GRANINI NEKT.1l HRUŠKA 50%
170069,6,1,2019-04-18,1,59.9,42.34,Hypermarket,Vídeňská,JACOBS PORCE CAF.LATTÉ 250G
199219,7,2,2019-04-18,5,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
170295,6,1,2019-04-18,15,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
165954,7,2,2019-04-18,2,8.7,5.87,Supermarket,Pražská,LIPÁNEK UHT MLÉKO 250ML KAK
172551,4,1,2019-04-18,6,90.5,81.84,Hypermarket,Londýnská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,5,1,2019-04-18,15,21.9,15.75,Hypermarket,Belgická,JČ SMETANA KE ŠL.33% 250ML
176139,6,1,2019-04-18,3,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
171979,8,2,2019-04-18,3,42.6,28.11,Supermarket,Plzeňská,POMAZÁNKA 120G VAJÍČKOVÁ
172551,6,1,2019-04-18,7,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170936,8,2,2019-04-18,17,39.0,30.06,Supermarket,Plzeňská,ŠPENÁTOVÝ PROTLAK 400G
194516,8,2,2019-04-18,4,43.8,27.44,Supermarket,Plzeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
199219,4,1,2019-04-18,4,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
170295,5,1,2019-04-18,16,24.5,15.78,Hypermarket,Belgická,BERLINKI 250G
170069,8,2,2019-04-18,5,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
174022,6,1,2019-04-18,15,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
165811,6,1,2019-04-18,18,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
199219,6,1,2019-04-18,7,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
170069,5,1,2019-04-18,1,59.9,42.34,Hypermarket,Belgická,JACOBS PORCE CAF.LATTÉ 250G
172551,7,2,2019-04-18,17,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
170295,7,2,2019-04-18,9,24.5,15.78,Supermarket,Pražská,BERLINKI 250G
200838,5,1,2019-04-18,4,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
167108,4,1,2019-04-18,12,26.9,18.58,Hypermarket,Londýnská,GRANINI NEKT.1l HRUŠKA 50%
200838,7,2,2019-04-18,8,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
171979,5,1,2019-04-18,4,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
167108,5,1,2019-04-19,3,26.9,18.58,Hypermarket,Belgická,GRANINI NEKT.1l HRUŠKA 50%
174022,8,2,2019-04-19,5,239.0,191.9,Supermarket,Plzeňská,"JÄGERMEISTER 35%  0,7L"
167108,6,1,2019-04-19,11,26.9,18.58,Hypermarket,Vídeňská,GRANINI NEKT.1l HRUŠKA 50%
170936,6,1,2019-04-19,18,39.0,30.06,Hypermarket,Vídeňská,ŠPENÁTOVÝ PROTLAK 400G
170936,4,1,2019-04-19,7,39.0,30.06,Hypermarket,Londýnská,ŠPENÁTOVÝ PROTLAK 400G
165811,6,1,2019-04-19,20,21.9,15.75,Hypermarket,Vídeňská,JČ SMETANA KE ŠL.33% 250ML
194516,4,1,2019-04-19,3,43.8,27.44,Hypermarket,Londýnská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
170936,5,1,2019-04-19,6,39.0,30.06,Hypermarket,Belgická,ŠPENÁTOVÝ PROTLAK 400G
174022,4,1,2019-04-19,10,239.0,190.0,Hypermarket,Londýnská,"JÄGERMEISTER 35%  0,7L"
172671,5,1,2019-04-19,18,19.9,10.97,Hypermarket,Belgická,GNOCCHI 40% 500G SPINACI
170295,4,1,2019-04-19,13,24.5,15.78,Hypermarket,Londýnská,BERLINKI 250G
170295,5,1,2019-04-19,13,24.5,15.78,Hypermarket,Belgická,BERLINKI 250G
174022,6,1,2019-04-19,13,239.0,190.0,Hypermarket,Vídeňská,"JÄGERMEISTER 35%  0,7L"
170069,7,2,2019-04-19,6,59.9,43.51,Supermarket,Pražská,JACOBS PORCE CAF.LATTÉ 250G
170936,7,2,2019-04-19,1,39.0,30.06,Supermarket,Pražská,ŠPENÁTOVÝ PROTLAK 400G
172551,6,1,2019-04-19,2,90.5,81.84,Hypermarket,Vídeňská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
172551,7,2,2019-04-19,2,90.5,82.29,Supermarket,Pražská,"BOŽKOV SPE.KÁVOVÝ 30%0,5L"
165811,7,2,2019-04-19,1,21.9,15.75,Supermarket,Pražská,JČ SMETANA KE ŠL.33% 250ML
171979,5,1,2019-04-19,7,42.6,28.95,Hypermarket,Belgická,POMAZÁNKA 120G VAJÍČKOVÁ
165954,5,1,2019-04-19,9,8.7,5.87,Hypermarket,Belgická,LIPÁNEK UHT MLÉKO 250ML KAK
176139,6,1,2019-04-19,2,214.0,142.0,Hypermarket,Vídeňská,"HRANOLKY B"" 1KG"""
172671,8,2,2019-04-19,2,19.9,10.98,Supermarket,Plzeňská,GNOCCHI 40% 500G SPINACI
167108,8,2,2019-04-19,1,26.9,18.58,Supermarket,Plzeňská,GRANINI NEKT.1l HRUŠKA 50%
199219,4,1,2019-04-19,7,89.0,78.02,Hypermarket,Londýnská,"NORDIC ICE VODKA37,5%0,5L"
174022,5,1,2019-04-19,10,239.0,190.0,Hypermarket,Belgická,"JÄGERMEISTER 35%  0,7L"
170295,6,1,2019-04-19,23,24.5,15.78,Hypermarket,Vídeňská,BERLINKI 250G
200838,4,1,2019-04-19,5,95.0,85.53,Hypermarket,Londýnská,"PRAŽSKÁ VODKA 37,5%0,5L"
176139,7,2,2019-04-19,1,197.0,142.0,Supermarket,Pražská,"HRANOLKY B"" 1KG"""
194516,7,2,2019-04-19,1,43.8,27.44,Supermarket,Pražská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
200838,7,2,2019-04-19,1,95.0,81.7,Supermarket,Pražská,"PRAŽSKÁ VODKA 37,5%0,5L"
200838,5,1,2019-04-19,22,95.0,85.53,Hypermarket,Belgická,"PRAŽSKÁ VODKA 37,5%0,5L"
174022,7,2,2019-04-19,14,239.0,191.9,Supermarket,Pražská,"JÄGERMEISTER 35%  0,7L"
172671,6,1,2019-04-19,1,19.9,10.97,Hypermarket,Vídeňská,GNOCCHI 40% 500G SPINACI
170069,8,2,2019-04-19,4,59.9,43.51,Supermarket,Plzeňská,JACOBS PORCE CAF.LATTÉ 250G
199219,8,2,2019-04-19,12,89.0,78.77,Supermarket,Plzeňská,"NORDIC ICE VODKA37,5%0,5L"
199219,7,2,2019-04-19,6,89.0,78.77,Supermarket,Pražská,"NORDIC ICE VODKA37,5%0,5L"
165811,4,1,2019-04-19,6,21.9,15.75,Hypermarket,Londýnská,JČ SMETANA KE ŠL.33% 250ML
194516,5,1,2019-04-19,8,43.8,27.44,Hypermarket,Belgická,POMAZÁNKA CAMEMBERTOVÁ 3X120G
194516,8,2,2019-04-19,6,43.8,27.44,Supermarket,Plzeňská,POMAZÁNKA CAMEMBERTOVÁ 3X120G
200838,8,2,2019-04-19,8,95.0,81.7,Supermarket,Plzeňská,"PRAŽSKÁ VODKA 37,5%0,5L"
199219,6,1,2019-04-19,12,89.0,78.02,Hypermarket,Vídeňská,"NORDIC ICE VODKA37,5%0,5L"
167108,7,2,2019-04-19,5,26.9,18.58,Supermarket,Pražská,GRANINI NEKT.1l HRUŠKA 50%
